character,ascension,run_seed,floors_cleared,act_reached,outcome,final_hp,deck_size,turns_total,biggest_hit
char_archivist,2,102,7,1,defeat,0,12,25,7
char_archivist,2,103,7,1,defeat,0,12,22,8
char_archivist,2,104,7,1,defeat,0,12,23,9
char_archivist,2,105,5,1,defeat,0,12,16,7
char_archivist,2,106,7,1,defeat,0,12,23,9
char_archivist,2,107,7,1,defeat,0,12,22,9
char_archivist,2,108,6,1,defeat,0,12,19,8
char_archivist,2,109,7,1,defeat,0,12,21,8
char_archivist,2,110,7,1,defeat,0,12,25,10
char_archivist,2,111,7,1,defeat,0,12,24,8
char_archivist,2,112,7,1,defeat,0,12,23,12
char_archivist,2,113,5,1,defeat,0,12,16,7
char_archivist,2,114,8,1,defeat,0,12,30,7
char_archivist,2,115,8,1,defeat,0,12,30,10
char_archivist,2,116,8,1,defeat,0,12,28,9
char_archivist,2,117,7,1,defeat,0,12,23,9
char_archivist,2,118,7,1,defeat,0,12,24,7
char_archivist,2,119,7,1,defeat,0,12,24,7
char_archivist,2,120,7,1,defeat,0,12,24,7
char_archivist,2,121,7,1,defeat,0,12,21,11
char_archivist,2,122,7,1,defeat,0,12,24,7
char_archivist,2,123,7,1,defeat,0,12,25,7
char_archivist,2,124,8,1,defeat,0,12,29,9
char_archivist,2,125,7,1,defeat,0,12,22,7
char_archivist,2,126,7,1,defeat,0,12,23,10
char_archivist,2,127,6,1,defeat,0,12,20,7
char_archivist,2,128,6,1,defeat,0,12,21,10
char_archivist,2,129,7,1,defeat,0,12,24,8
char_archivist,2,130,6,1,defeat,0,12,20,7
char_archivist,2,131,7,1,defeat,0,12,23,8
char_archivist,2,132,7,1,defeat,0,12,20,11
char_archivist,2,133,6,1,defeat,0,12,19,7
char_archivist,2,134,7,1,defeat,0,12,26,10
char_archivist,2,135,8,1,defeat,0,12,27,10
char_archivist,2,136,6,1,defeat,0,12,17,7
char_archivist,2,137,6,1,defeat,0,12,19,7
char_archivist,2,138,7,1,defeat,0,12,23,8
char_archivist,2,139,6,1,defeat,0,12,19,10
char_archivist,2,140,5,1,defeat,0,12,18,9
char_archivist,2,141,7,1,defeat,0,12,21,7
char_archivist,2,142,8,1,defeat,0,12,27,8
char_archivist,2,143,5,1,defeat,0,12,17,8
char_archivist,2,144,7,1,defeat,0,12,21,7
char_archivist,2,145,7,1,defeat,0,12,21,10
char_archivist,2,146,4,1,defeat,0,12,13,9
char_archivist,2,147,7,1,defeat,0,12,24,8
char_archivist,2,148,7,1,defeat,0,12,26,11
char_archivist,2,149,7,1,defeat,0,12,21,9
char_archivist,2,150,6,1,defeat,0,12,18,9
char_archivist,2,151,7,1,defeat,0,12,24,7
char_archivist,2,152,7,1,defeat,0,12,22,8
char_archivist,2,153,8,1,defeat,0,12,28,7
char_archivist,2,154,7,1,defeat,0,12,22,9
char_archivist,2,155,6,1,defeat,0,12,20,7
char_archivist,2,156,7,1,defeat,0,12,23,9
char_archivist,2,157,7,1,defeat,0,12,23,7
char_archivist,2,158,7,1,defeat,0,12,27,10
char_archivist,2,159,7,1,defeat,0,12,23,8
char_archivist,2,160,8,1,defeat,0,12,31,11
char_archivist,2,161,7,1,defeat,0,12,24,8
char_archivist,2,162,7,1,defeat,0,12,27,8
char_archivist,2,163,7,1,defeat,0,12,21,10
char_archivist,2,164,5,1,defeat,0,12,20,9
char_archivist,2,165,6,1,defeat,0,12,19,7
char_archivist,2,166,6,1,defeat,0,12,22,7
char_archivist,2,167,7,1,defeat,0,12,28,7
char_archivist,2,168,6,1,defeat,0,12,21,7
char_archivist,2,169,7,1,defeat,0,12,23,8
char_archivist,2,170,7,1,defeat,0,12,25,8
char_archivist,2,171,7,1,defeat,0,12,25,9
char_archivist,2,172,7,1,defeat,0,12,25,7
char_archivist,2,173,7,1,defeat,0,12,22,9
char_archivist,2,174,5,1,defeat,0,12,16,7
char_archivist,2,175,7,1,defeat,0,12,21,7
char_archivist,2,176,8,1,defeat,0,12,29,7
char_archivist,2,177,7,1,defeat,0,12,21,7
char_archivist,2,178,6,1,defeat,0,12,21,7
char_archivist,2,179,7,1,defeat,0,12,21,7
char_archivist,2,180,7,1,defeat,0,12,24,7
char_archivist,2,181,7,1,defeat,0,12,27,8
char_archivist,2,182,6,1,defeat,0,12,20,7
char_archivist,2,183,7,1,defeat,0,12,29,7
char_archivist,2,184,7,1,defeat,0,12,23,9
char_archivist,2,185,5,1,defeat,0,12,16,10
char_archivist,2,186,7,1,defeat,0,12,22,12
char_archivist,2,187,7,1,defeat,0,12,24,8
char_archivist,2,188,7,1,defeat,0,12,24,9
char_archivist,2,189,7,1,defeat,0,12,24,8
char_archivist,2,190,6,1,defeat,0,12,22,7
char_archivist,2,191,7,1,defeat,0,12,25,9
char_archivist,2,192,8,1,defeat,0,12,28,7
char_archivist,2,193,7,1,defeat,0,12,23,7
char_archivist,2,194,7,1,defeat,0,12,24,9
char_archivist,2,195,7,1,defeat,0,12,23,7
char_archivist,2,196,7,1,defeat,0,12,21,7
char_archivist,2,197,7,1,defeat,0,12,21,7
char_archivist,2,198,8,1,defeat,0,12,28,8
char_archivist,2,199,7,1,defeat,0,12,23,7
char_archivist,2,200,8,1,defeat,0,12,28,7
