character,ascension,run_seed,floors_cleared,act_reached,outcome,final_hp,deck_size,turns_total,biggest_hit
char_vanguard,2,95,8,1,defeat,0,12,29,12
char_vanguard,2,96,8,1,defeat,0,12,30,12
char_vanguard,2,97,7,1,defeat,0,12,24,9
char_vanguard,2,98,7,1,defeat,0,12,21,9
char_vanguard,2,99,8,1,defeat,0,12,29,12
char_vanguard,2,100,7,1,defeat,0,12,25,12
char_vanguard,2,101,8,1,defeat,0,12,34,12
char_vanguard,2,102,8,1,defeat,0,12,34,12
char_vanguard,2,103,8,1,defeat,0,12,32,12
char_vanguard,2,104,8,1,defeat,0,12,31,9
char_vanguard,2,105,8,1,defeat,0,12,33,12
char_vanguard,2,106,7,1,defeat,0,12,24,12
char_vanguard,2,107,8,1,defeat,0,12,29,12
char_vanguard,2,108,8,1,defeat,0,12,28,12
char_vanguard,2,109,8,1,defeat,0,12,30,9
char_vanguard,2,110,7,1,defeat,0,12,27,12
char_vanguard,2,111,8,1,defeat,0,12,30,12
char_vanguard,2,112,8,1,defeat,0,12,24,12
char_vanguard,2,113,8,1,defeat,0,12,32,12
char_vanguard,2,114,7,1,defeat,0,12,29,12
char_vanguard,2,115,8,1,defeat,0,12,29,12
char_vanguard,2,116,8,1,defeat,0,12,29,12
char_vanguard,2,117,8,1,defeat,0,12,26,9
char_vanguard,2,118,8,1,defeat,0,12,31,12
char_vanguard,2,119,8,1,defeat,0,12,28,9
char_vanguard,2,120,8,1,defeat,0,12,32,12
char_vanguard,2,121,8,1,defeat,0,12,37,12
char_vanguard,2,122,8,1,defeat,0,12,32,12
char_vanguard,2,123,7,1,defeat,0,12,26,12
char_vanguard,2,124,8,1,defeat,0,12,31,12
char_vanguard,2,125,8,1,defeat,0,12,30,12
char_vanguard,2,126,8,1,defeat,0,12,33,12
char_vanguard,2,127,8,1,defeat,0,12,31,12
char_vanguard,2,128,8,1,defeat,0,12,25,12
char_vanguard,2,129,8,1,defeat,0,12,32,12
char_vanguard,2,130,8,1,defeat,0,12,27,12
char_vanguard,2,131,8,1,defeat,0,12,31,12
char_vanguard,2,132,7,1,defeat,0,12,28,12
char_vanguard,2,133,8,1,defeat,0,12,28,12
char_vanguard,2,134,7,1,defeat,0,12,24,12
char_vanguard,2,135,8,1,defeat,0,12,30,12
char_vanguard,2,136,8,1,defeat,0,12,28,12
char_vanguard,2,137,8,1,defeat,0,12,31,12
char_vanguard,2,138,8,1,defeat,0,12,32,12
char_vanguard,2,139,8,1,defeat,0,12,30,12
char_vanguard,2,140,7,1,defeat,0,12,30,9
char_vanguard,2,141,8,1,defeat,0,12,29,12
char_vanguard,2,142,8,1,defeat,0,12,31,12
char_vanguard,2,143,8,1,defeat,0,12,29,9
char_vanguard,2,144,8,1,defeat,0,12,30,12
char_vanguard,2,145,8,1,defeat,0,12,33,12
char_vanguard,2,146,8,1,defeat,0,12,29,12
char_vanguard,2,147,8,1,defeat,0,12,27,12
char_vanguard,2,148,8,1,defeat,0,12,30,12
char_vanguard,2,149,8,1,defeat,0,12,28,12
char_vanguard,2,150,8,1,defeat,0,12,26,9
char_vanguard,2,151,8,1,defeat,0,12,32,12
char_vanguard,2,152,8,1,defeat,0,12,28,9
char_vanguard,2,153,8,1,defeat,0,12,31,12
char_vanguard,2,154,8,1,defeat,0,12,34,12
char_vanguard,2,155,8,1,defeat,0,12,32,12
char_vanguard,2,156,8,1,defeat,0,12,28,12
char_vanguard,2,157,7,1,defeat,0,12,26,12
char_vanguard,2,158,7,1,defeat,0,12,28,12
char_vanguard,2,159,8,1,defeat,0,12,29,12
char_vanguard,2,160,8,1,defeat,0,12,33,9
char_vanguard,2,161,7,1,defeat,0,12,25,12
char_vanguard,2,162,8,1,defeat,0,12,29,9
char_vanguard,2,163,8,1,defeat,0,12,29,12
char_vanguard,2,164,8,1,defeat,0,12,30,9
char_vanguard,2,165,7,1,defeat,0,12,27,9
char_vanguard,2,166,8,1,defeat,0,12,30,12
char_vanguard,2,167,8,1,defeat,0,12,33,9
char_vanguard,2,168,8,1,defeat,0,12,35,12
char_vanguard,2,169,8,1,defeat,0,12,32,12
char_vanguard,2,170,8,1,defeat,0,12,40,12
char_vanguard,2,171,8,1,defeat,0,12,35,12
char_vanguard,2,172,8,1,defeat,0,12,32,12
char_vanguard,2,173,8,1,defeat,0,12,29,12
char_vanguard,2,174,8,1,defeat,0,12,33,12
char_vanguard,2,175,8,1,defeat,0,12,31,9
char_vanguard,2,176,8,1,defeat,0,12,31,12
char_vanguard,2,177,7,1,defeat,0,12,24,9
char_vanguard,2,178,8,1,defeat,0,12,29,12
char_vanguard,2,179,8,1,defeat,0,12,30,12
char_vanguard,2,180,8,1,defeat,0,12,30,12
char_vanguard,2,181,7,1,defeat,0,12,26,9
char_vanguard,2,182,8,1,defeat,0,12,28,12
char_vanguard,2,183,7,1,defeat,0,12,22,12
char_vanguard,2,184,8,1,defeat,0,12,32,12
char_vanguard,2,185,8,1,defeat,0,12,30,12
char_vanguard,2,186,7,1,defeat,0,12,27,12
char_vanguard,2,187,8,1,defeat,0,12,30,12
char_vanguard,2,188,7,1,defeat,0,12,24,12
char_vanguard,2,189,8,1,defeat,0,12,32,12
char_vanguard,2,190,8,1,defeat,0,12,33,9
char_vanguard,2,191,8,1,defeat,0,12,31,12
char_vanguard,2,192,8,1,defeat,0,12,28,9
char_vanguard,2,193,8,1,defeat,0,12,28,12
char_vanguard,2,194,8,1,defeat,0,12,30,12
char_vanguard,2,195,8,1,defeat,0,12,29,12
char_vanguard,2,196,8,1,defeat,0,12,33,12
char_vanguard,2,197,8,1,defeat,0,12,28,9
char_vanguard,2,198,8,1,defeat,0,12,31,12
char_vanguard,2,199,8,1,defeat,0,12,26,12
char_vanguard,2,200,8,1,defeat,0,12,32,12
