character,ascension,run_seed,floors_cleared,act_reached,outcome,final_hp,deck_size,turns_total,biggest_hit
char_archivist,1,118,7,1,defeat,0,12,20,7
char_archivist,1,119,7,1,defeat,0,12,25,7
char_archivist,1,120,8,1,defeat,0,12,28,8
char_archivist,1,121,7,1,defeat,0,12,24,8
char_archivist,1,122,8,1,defeat,0,12,27,7
char_archivist,1,123,8,1,defeat,0,12,22,7
char_archivist,1,124,8,1,defeat,0,12,29,9
char_archivist,1,125,8,1,defeat,0,12,28,8
char_archivist,1,126,7,1,defeat,0,12,24,7
char_archivist,1,127,7,1,defeat,0,12,24,7
char_archivist,1,128,7,1,defeat,0,12,22,9
char_archivist,1,129,8,1,defeat,0,12,26,8
char_archivist,1,130,8,1,defeat,0,12,25,7
char_archivist,1,131,7,1,defeat,0,12,23,9
char_archivist,1,132,7,1,defeat,0,12,23,11
char_archivist,1,133,7,1,defeat,0,12,21,7
char_archivist,1,134,8,1,defeat,0,12,27,8
char_archivist,1,135,7,1,defeat,0,12,23,8
char_archivist,1,136,7,1,defeat,0,12,26,7
char_archivist,1,137,7,1,defeat,0,12,22,7
char_archivist,1,138,8,1,defeat,0,12,26,8
char_archivist,1,139,7,1,defeat,0,12,19,8
char_archivist,1,140,7,1,defeat,0,12,27,11
char_archivist,1,141,7,1,defeat,0,12,21,7
char_archivist,1,142,8,1,defeat,0,12,27,8
char_archivist,1,143,7,1,defeat,0,12,22,8
char_archivist,1,144,8,1,defeat,0,12,24,9
char_archivist,1,145,8,1,defeat,0,12,24,10
char_archivist,1,146,6,1,defeat,0,12,21,8
char_archivist,1,147,8,1,defeat,0,12,28,8
char_archivist,1,148,7,1,defeat,0,12,22,7
char_archivist,1,149,7,1,defeat,0,12,24,10
char_archivist,1,150,7,1,defeat,0,12,20,9
char_archivist,1,151,8,1,defeat,0,12,27,7
char_archivist,1,152,7,1,defeat,0,12,23,7
char_archivist,1,153,8,1,defeat,0,12,30,9
char_archivist,1,154,8,1,defeat,0,12,26,7
char_archivist,1,155,8,1,defeat,0,12,27,7
char_archivist,1,156,7,1,defeat,0,12,25,8
char_archivist,1,157,7,1,defeat,0,12,20,7
char_archivist,1,158,7,1,defeat,0,12,25,7
char_archivist,1,159,7,1,defeat,0,12,19,8
char_archivist,1,160,7,1,defeat,0,12,22,11
char_archivist,1,161,8,1,defeat,0,12,27,7
char_archivist,1,162,7,1,defeat,0,12,24,7
char_archivist,1,163,8,1,defeat,0,12,24,7
char_archivist,1,164,7,1,defeat,0,12,21,7
char_archivist,1,165,8,1,defeat,0,12,25,7
char_archivist,1,166,7,1,defeat,0,12,20,7
char_archivist,1,167,8,1,defeat,0,12,26,9
char_archivist,1,168,8,1,defeat,0,12,28,7
char_archivist,1,169,7,1,defeat,0,12,19,8
char_archivist,1,170,7,1,defeat,0,12,20,9
char_archivist,1,171,8,1,defeat,0,12,26,9
char_archivist,1,172,8,1,defeat,0,12,24,8
char_archivist,1,173,7,1,defeat,0,12,22,9
char_archivist,1,174,7,1,defeat,0,12,23,8
char_archivist,1,175,8,1,defeat,0,12,25,7
char_archivist,1,176,8,1,defeat,0,12,29,8
char_archivist,1,177,8,1,defeat,0,12,25,8
char_archivist,1,178,7,1,defeat,0,12,23,7
char_archivist,1,179,8,1,defeat,0,12,26,7
char_archivist,1,180,8,1,defeat,0,12,25,8
char_archivist,1,181,8,1,defeat,0,12,25,7
char_archivist,1,182,7,1,defeat,0,12,22,7
char_archivist,1,183,7,1,defeat,0,12,26,9
char_archivist,1,184,7,1,defeat,0,12,22,8
char_archivist,1,185,7,1,defeat,0,12,20,10
char_archivist,1,186,8,1,defeat,0,12,28,11
char_archivist,1,187,7,1,defeat,0,12,26,7
char_archivist,1,188,8,1,defeat,0,12,25,9
char_archivist,1,189,8,1,defeat,0,12,26,7
char_archivist,1,190,6,1,defeat,0,12,21,7
char_archivist,1,191,8,1,defeat,0,12,26,9
char_archivist,1,192,8,1,defeat,0,12,25,9
char_archivist,1,193,8,1,defeat,0,12,26,10
char_archivist,1,194,7,1,defeat,0,12,24,8
char_archivist,1,195,7,1,defeat,0,12,23,8
char_archivist,1,196,8,1,defeat,0,12,23,7
char_archivist,1,197,8,1,defeat,0,12,27,9
char_archivist,1,198,8,1,defeat,0,12,27,7
char_archivist,1,199,7,1,defeat,0,12,24,7
char_archivist,1,200,8,1,defeat,0,12,29,7
