character,ascension,run_seed,floors_cleared,act_reached,outcome,final_hp,deck_size,turns_total,biggest_hit
char_archivist,0,50,8,1,defeat,0,12,25,7
char_archivist,0,51,7,1,defeat,0,12,19,9
char_archivist,0,52,8,1,defeat,0,12,27,7
char_archivist,0,53,7,1,defeat,0,12,22,7
char_archivist,0,54,8,1,defeat,0,12,26,7
char_archivist,0,55,8,1,defeat,0,12,24,7
char_archivist,0,56,8,1,defeat,0,12,24,9
char_archivist,0,57,8,1,defeat,0,12,27,7
char_archivist,0,58,8,1,defeat,0,12,28,10
char_archivist,0,59,8,1,defeat,0,12,28,9
char_archivist,0,60,7,1,defeat,0,12,25,9
char_archivist,0,61,8,1,defeat,0,12,30,9
char_archivist,0,62,8,1,defeat,0,12,26,9
char_archivist,0,63,7,1,defeat,0,12,21,10
char_archivist,0,64,7,1,defeat,0,12,22,8
char_archivist,0,65,8,1,defeat,0,12,25,7
char_archivist,0,66,8,1,defeat,0,12,26,9
char_archivist,0,67,7,1,defeat,0,12,22,7
char_archivist,0,68,8,1,defeat,0,12,26,11
char_archivist,0,69,8,1,defeat,0,12,28,7
char_archivist,0,70,8,1,defeat,0,12,24,7
char_archivist,0,71,8,1,defeat,0,12,26,8
char_archivist,0,72,8,1,defeat,0,12,29,9
char_archivist,0,73,7,1,defeat,0,12,23,7
char_archivist,0,74,8,1,defeat,0,12,26,8
char_archivist,0,75,8,1,defeat,0,12,30,8
char_archivist,0,76,7,1,defeat,0,12,19,10
char_archivist,0,77,7,1,defeat,0,12,22,7
char_archivist,0,78,8,1,defeat,0,12,25,8
char_archivist,0,79,8,1,defeat,0,12,27,8
char_archivist,0,80,7,1,defeat,0,12,23,7
char_archivist,0,81,8,1,defeat,0,12,24,8
char_archivist,0,82,8,1,defeat,0,12,25,7
char_archivist,0,83,8,1,defeat,0,12,25,7
char_archivist,0,84,8,1,defeat,0,12,25,8
char_archivist,0,85,8,1,defeat,0,12,28,8
char_archivist,0,86,8,1,defeat,0,12,28,8
char_archivist,0,87,7,1,defeat,0,12,18,7
char_archivist,0,88,8,1,defeat,0,12,25,7
char_archivist,0,89,7,1,defeat,0,12,21,7
char_archivist,0,90,8,1,defeat,0,12,25,7
char_archivist,0,91,7,1,defeat,0,12,22,8
char_archivist,0,92,8,1,defeat,0,12,26,7
char_archivist,0,93,8,1,defeat,0,12,24,9
char_archivist,0,94,8,1,defeat,0,12,27,8
char_archivist,0,95,8,1,defeat,0,12,29,7
char_archivist,0,96,8,1,defeat,0,12,30,7
char_archivist,0,97,8,1,defeat,0,12,26,8
char_archivist,0,98,7,1,defeat,0,12,21,7
char_archivist,0,99,7,1,defeat,0,12,24,8
char_archivist,0,100,8,1,defeat,0,12,26,7
char_archivist,0,101,8,1,defeat,0,12,27,7
char_archivist,0,102,7,1,defeat,0,12,21,7
char_archivist,0,103,8,1,defeat,0,12,27,9
char_archivist,0,104,8,1,defeat,0,12,24,7
char_archivist,0,105,8,1,defeat,0,12,27,7
char_archivist,0,106,7,1,defeat,0,12,21,7
char_archivist,0,107,8,1,defeat,0,12,25,8
char_archivist,0,108,7,1,defeat,0,12,22,7
char_archivist,0,109,7,1,defeat,0,12,20,8
char_archivist,0,110,8,1,defeat,0,12,26,7
char_archivist,0,111,8,1,defeat,0,12,26,9
char_archivist,0,112,8,1,defeat,0,12,26,7
char_archivist,0,113,7,1,defeat,0,12,22,7
char_archivist,0,114,8,1,defeat,0,12,27,9
char_archivist,0,115,7,1,defeat,0,12,21,7
char_archivist,0,116,8,1,defeat,0,12,24,7
char_archivist,0,117,8,1,defeat,0,12,24,8
char_archivist,0,118,7,1,defeat,0,12,20,7
char_archivist,0,119,7,1,defeat,0,12,25,7
char_archivist,0,120,8,1,defeat,0,12,28,8
char_archivist,0,121,7,1,defeat,0,12,24,8
char_archivist,0,122,8,1,defeat,0,12,27,7
char_archivist,0,123,8,1,defeat,0,12,22,7
char_archivist,0,124,8,1,defeat,0,12,29,9
char_archivist,0,125,8,1,defeat,0,12,28,8
char_archivist,0,126,7,1,defeat,0,12,24,7
char_archivist,0,127,7,1,defeat,0,12,24,7
char_archivist,0,128,7,1,defeat,0,12,22,9
char_archivist,0,129,8,1,defeat,0,12,26,8
char_archivist,0,130,8,1,defeat,0,12,25,7
char_archivist,0,131,7,1,defeat,0,12,23,9
char_archivist,0,132,7,1,defeat,0,12,23,11
char_archivist,0,133,7,1,defeat,0,12,21,7
char_archivist,0,134,8,1,defeat,0,12,27,8
char_archivist,0,135,7,1,defeat,0,12,23,8
char_archivist,0,136,7,1,defeat,0,12,26,7
char_archivist,0,137,7,1,defeat,0,12,22,7
char_archivist,0,138,8,1,defeat,0,12,26,8
char_archivist,0,139,7,1,defeat,0,12,19,8
char_archivist,0,140,7,1,defeat,0,12,27,11
char_archivist,0,141,7,1,defeat,0,12,21,7
char_archivist,0,142,8,1,defeat,0,12,27,8
char_archivist,0,143,7,1,defeat,0,12,22,8
char_archivist,0,144,8,1,defeat,0,12,24,9
char_archivist,0,145,8,1,defeat,0,12,24,10
char_archivist,0,146,6,1,defeat,0,12,21,8
char_archivist,0,147,8,1,defeat,0,12,28,8
char_archivist,0,148,7,1,defeat,0,12,22,7
char_archivist,0,149,7,1,defeat,0,12,24,10
char_archivist,0,150,7,1,defeat,0,12,20,9
char_archivist,0,151,8,1,defeat,0,12,27,7
char_archivist,0,152,7,1,defeat,0,12,23,7
char_archivist,0,153,8,1,defeat,0,12,30,9
char_archivist,0,154,8,1,defeat,0,12,26,7
char_archivist,0,155,8,1,defeat,0,12,27,7
char_archivist,0,156,7,1,defeat,0,12,25,8
char_archivist,0,157,7,1,defeat,0,12,20,7
char_archivist,0,158,7,1,defeat,0,12,25,7
char_archivist,0,159,7,1,defeat,0,12,19,8
char_archivist,0,160,7,1,defeat,0,12,22,11
char_archivist,0,161,8,1,defeat,0,12,27,7
char_archivist,0,162,7,1,defeat,0,12,24,7
char_archivist,0,163,8,1,defeat,0,12,24,7
char_archivist,0,164,7,1,defeat,0,12,21,7
char_archivist,0,165,8,1,defeat,0,12,25,7
char_archivist,0,166,7,1,defeat,0,12,20,7
char_archivist,0,167,8,1,defeat,0,12,26,9
char_archivist,0,168,8,1,defeat,0,12,28,7
char_archivist,0,169,7,1,defeat,0,12,19,8
char_archivist,0,170,7,1,defeat,0,12,20,9
char_archivist,0,171,8,1,defeat,0,12,26,9
char_archivist,0,172,8,1,defeat,0,12,24,8
char_archivist,0,173,7,1,defeat,0,12,22,9
char_archivist,0,174,7,1,defeat,0,12,23,8
char_archivist,0,175,8,1,defeat,0,12,25,7
char_archivist,0,176,8,1,defeat,0,12,29,8
char_archivist,0,177,8,1,defeat,0,12,25,8
char_archivist,0,178,7,1,defeat,0,12,23,7
char_archivist,0,179,8,1,defeat,0,12,26,7
char_archivist,0,180,8,1,defeat,0,12,25,8
char_archivist,0,181,8,1,defeat,0,12,25,7
char_archivist,0,182,7,1,defeat,0,12,22,7
char_archivist,0,183,7,1,defeat,0,12,26,9
char_archivist,0,184,7,1,defeat,0,12,22,8
char_archivist,0,185,7,1,defeat,0,12,20,10
char_archivist,0,186,8,1,defeat,0,12,28,11
char_archivist,0,187,7,1,defeat,0,12,26,7
char_archivist,0,188,8,1,defeat,0,12,25,9
char_archivist,0,189,8,1,defeat,0,12,26,7
char_archivist,0,190,6,1,defeat,0,12,21,7
char_archivist,0,191,8,1,defeat,0,12,26,9
char_archivist,0,192,8,1,defeat,0,12,25,9
char_archivist,0,193,8,1,defeat,0,12,26,10
char_archivist,0,194,7,1,defeat,0,12,24,8
char_archivist,0,195,7,1,defeat,0,12,23,8
char_archivist,0,196,8,1,defeat,0,12,23,7
char_archivist,0,197,8,1,defeat,0,12,27,9
char_archivist,0,198,8,1,defeat,0,12,27,7
char_archivist,0,199,7,1,defeat,0,12,24,7
char_archivist,0,200,8,1,defeat,0,12,29,7
