character,ascension,run_seed,floors_cleared,act_reached,outcome,final_hp,deck_size,turns_total,biggest_hit
char_vanguard,0,140,8,1,defeat,0,12,26,12
char_vanguard,0,141,8,1,defeat,0,12,32,12
char_vanguard,0,142,8,1,defeat,0,12,32,9
char_vanguard,0,143,8,1,defeat,0,12,29,12
char_vanguard,0,144,8,1,defeat,0,12,31,12
char_vanguard,0,145,8,1,defeat,0,12,33,12
char_vanguard,0,146,8,1,defeat,0,12,32,9
char_vanguard,0,147,8,1,defeat,0,12,27,12
char_vanguard,0,148,8,1,defeat,0,12,27,12
char_vanguard,0,149,8,1,defeat,0,12,28,12
char_vanguard,0,150,8,1,defeat,0,12,27,9
char_vanguard,0,151,8,1,defeat,0,12,32,12
char_vanguard,0,152,8,1,defeat,0,12,31,12
char_vanguard,0,153,8,1,defeat,0,12,32,12
char_vanguard,0,154,8,1,defeat,0,12,31,12
char_vanguard,0,155,8,1,defeat,0,12,31,12
char_vanguard,0,156,8,1,defeat,0,12,29,12
char_vanguard,0,157,8,1,defeat,0,12,30,12
char_vanguard,0,158,8,1,defeat,0,12,30,12
char_vanguard,0,159,8,1,defeat,0,12,32,12
char_vanguard,0,160,8,1,defeat,0,12,31,12
char_vanguard,0,161,8,1,defeat,0,12,28,12
char_vanguard,0,162,8,1,defeat,0,12,29,9
char_vanguard,0,163,8,1,defeat,0,12,30,9
char_vanguard,0,164,8,1,defeat,0,12,28,12
char_vanguard,0,165,8,1,defeat,0,12,27,9
char_vanguard,0,166,8,1,defeat,0,12,31,12
char_vanguard,0,167,8,1,defeat,0,12,31,9
char_vanguard,0,168,8,1,defeat,0,12,33,12
char_vanguard,0,169,8,1,defeat,0,12,27,12
char_vanguard,0,170,8,1,defeat,0,12,39,12
char_vanguard,0,171,8,1,defeat,0,12,33,12
char_vanguard,0,172,8,1,defeat,0,12,32,9
char_vanguard,0,173,8,1,defeat,0,12,31,12
char_vanguard,0,174,8,1,defeat,0,12,31,9
char_vanguard,0,175,8,1,defeat,0,12,28,12
char_vanguard,0,176,8,1,defeat,0,12,34,12
char_vanguard,0,177,8,1,defeat,0,12,26,12
char_vanguard,0,178,8,1,defeat,0,12,30,12
char_vanguard,0,179,8,1,defeat,0,12,27,9
char_vanguard,0,180,8,1,defeat,0,12,31,12
char_vanguard,0,181,8,1,defeat,0,12,31,12
char_vanguard,0,182,8,1,defeat,0,12,27,12
char_vanguard,0,183,8,1,defeat,0,12,31,9
char_vanguard,0,184,8,1,defeat,0,12,28,12
char_vanguard,0,185,8,1,defeat,0,12,31,12
char_vanguard,0,186,8,1,defeat,0,12,32,12
char_vanguard,0,187,8,1,defeat,0,12,31,12
char_vanguard,0,188,8,1,defeat,0,12,30,12
char_vanguard,0,189,8,1,defeat,0,12,30,12
char_vanguard,0,190,8,1,defeat,0,12,30,12
char_vanguard,0,191,8,1,defeat,0,12,35,12
char_vanguard,0,192,8,1,defeat,0,12,26,9
char_vanguard,0,193,8,1,defeat,0,12,26,12
char_vanguard,0,194,8,1,defeat,0,12,32,9
char_vanguard,0,195,8,1,defeat,0,12,29,12
char_vanguard,0,196,8,1,defeat,0,12,30,9
char_vanguard,0,197,8,1,defeat,0,12,29,12
char_vanguard,0,198,8,1,defeat,0,12,30,12
char_vanguard,0,199,8,1,defeat,0,12,27,12
char_vanguard,0,200,8,1,defeat,0,12,30,9
